quality_event_id,work_item_id,contributor_id,reviewer_id,quality_score,gold_task_pass,reviewer_override,peer_agreement_score
QE_006548,WI_000324,CONTR_00265,REV_0024,66.5,False,False,0.78
QE_006549,WI_012308,CONTR_00176,REV_0024,80.7,True,False,0.94
QE_006550,WI_004577,CONTR_00048,REV_0010,85.8,True,False,0.85
QE_006551,WI_013049,CONTR_00246,REV_0001,83.2,True,False,0.82
QE_006552,WI_013730,CONTR_00293,REV_0002,83.8,True,True,0.79
QE_006553,WI_000031,CONTR_00105,REV_0010,90.2,True,False,0.91
QE_006554,WI_009973,CONTR_00296,REV_0030,77.7,False,False,0.99
QE_006555,WI_010392,CONTR_00173,REV_0020,89.8,True,False,0.77
QE_006556,WI_004215,CONTR_00166,REV_0003,87.5,True,False,0.81
QE_006557,WI_006869,CONTR_00428,REV_0018,81.9,True,False,0.8
QE_006558,WI_009720,CONTR_00031,REV_0012,85.6,True,False,0.9
QE_006559,WI_007137,CONTR_00069,REV_0003,85.1,False,False,0.81
QE_006560,WI_003577,CONTR_00040,REV_0021,81.4,False,False,0.89
QE_006561,WI_012049,CONTR_00344,REV_0010,87.1,False,False,0.99
QE_006562,WI_011112,CONTR_00349,REV_0011,89.5,True,False,0.73
QE_006563,WI_004846,CONTR_00146,REV_0005,90.0,True,False,0.9
QE_006564,WI_002844,CONTR_00202,REV_0015,78.5,False,False,0.82
QE_006565,WI_009404,CONTR_00199,REV_0007,81.4,False,False,0.89
QE_006566,WI_013905,CONTR_00176,REV_0004,93.6,True,False,0.99
QE_006567,WI_009537,CONTR_00241,REV_0006,80.8,False,False,0.77
QE_006568,WI_001501,CONTR_00147,REV_0002,88.7,True,False,0.84
QE_006569,WI_013809,CONTR_00183,REV_0005,84.6,True,False,0.78
QE_006570,WI_010625,CONTR_00120,REV_0005,92.1,True,False,0.76
QE_006571,WI_009143,CONTR_00193,REV_0012,82.4,False,False,0.85
QE_006572,WI_006114,CONTR_00152,REV_0021,83.8,True,False,0.84
QE_006573,WI_008455,CONTR_00102,REV_0006,95.7,True,False,0.99
QE_006574,WI_005792,CONTR_00300,REV_0010,83.2,False,False,0.8
QE_006575,WI_000748,CONTR_00194,REV_0004,84.9,False,False,0.77
QE_006576,WI_013050,CONTR_00333,REV_0004,96.9,True,False,0.87
QE_006577,WI_005265,CONTR_00118,REV_0005,92.1,True,False,0.79
QE_006578,WI_005978,CONTR_00179,REV_0001,80.0,True,False,0.81
QE_006579,WI_003480,CONTR_00389,REV_0021,92.5,True,False,0.86
QE_006580,WI_010198,CONTR_00435,REV_0023,93.2,True,False,0.85
QE_006581,WI_003290,CONTR_00083,REV_0017,79.5,False,False,0.84
QE_006582,WI_005413,CONTR_00060,REV_0022,79.3,False,False,0.81
QE_006583,WI_002062,CONTR_00169,REV_0010,86.4,False,False,0.84
QE_006584,WI_007255,CONTR_00347,REV_0003,86.1,False,False,0.79
QE_006585,WI_009714,CONTR_00037,REV_0005,99.0,True,False,0.83
QE_006586,WI_002127,CONTR_00128,REV_0024,90.8,True,False,0.93
QE_006587,WI_003630,CONTR_00194,REV_0029,85.8,True,False,0.89
QE_006588,WI_003888,CONTR_00098,REV_0016,81.8,True,False,0.86
QE_006589,WI_007836,CONTR_00183,REV_0018,81.8,False,True,0.81
QE_006590,WI_004106,CONTR_00249,REV_0005,78.5,False,False,0.87
QE_006591,WI_000536,CONTR_00047,REV_0012,93.0,True,False,0.92
QE_006592,WI_006277,CONTR_00032,REV_0030,96.5,True,False,0.92
QE_006593,WI_001294,CONTR_00134,REV_0018,90.8,True,False,0.88
QE_006594,WI_001506,CONTR_00430,REV_0017,91.2,True,False,0.95
QE_006595,WI_005531,CONTR_00241,REV_0023,87.6,True,False,0.98
QE_006596,WI_009188,CONTR_00405,REV_0012,86.6,True,False,0.99
QE_006597,WI_013004,CONTR_00055,REV_0027,86.2,True,False,0.88
QE_006598,WI_000686,CONTR_00439,REV_0003,88.6,True,False,0.81
QE_006599,WI_005245,CONTR_00193,REV_0019,83.4,True,False,0.72
QE_006600,WI_012728,CONTR_00003,REV_0025,99.0,True,False,0.86
QE_006601,WI_002318,CONTR_00095,REV_0009,91.7,True,False,0.95
QE_006602,WI_009683,CONTR_00218,REV_0010,87.8,True,False,0.95
QE_006603,WI_010746,CONTR_00273,REV_0023,81.4,True,False,0.9
QE_006604,WI_007267,CONTR_00167,REV_0025,88.6,True,False,0.94
QE_006605,WI_001940,CONTR_00367,REV_0003,85.6,True,False,0.75
QE_006606,WI_013159,CONTR_00321,REV_0008,82.5,False,False,0.77
QE_006607,WI_004609,CONTR_00422,REV_0009,87.5,True,False,0.74
QE_006608,WI_010620,CONTR_00277,REV_0002,77.8,True,True,0.87
QE_006609,WI_007444,CONTR_00405,REV_0017,90.6,True,False,0.86
QE_006610,WI_001604,CONTR_00177,REV_0016,94.4,True,False,0.85
QE_006611,WI_007020,CONTR_00171,REV_0030,85.8,False,False,0.92
QE_006612,WI_003179,CONTR_00429,REV_0030,90.8,True,False,0.96
QE_006613,WI_007892,CONTR_00178,REV_0017,89.1,True,False,0.75
QE_006614,WI_000751,CONTR_00148,REV_0006,89.5,True,False,0.99
QE_006615,WI_005009,CONTR_00006,REV_0010,95.8,True,False,0.79
QE_006616,WI_004982,CONTR_00256,REV_0011,81.9,True,False,0.64
QE_006617,WI_012185,CONTR_00429,REV_0010,88.0,True,False,0.74
QE_006618,WI_007102,CONTR_00277,REV_0027,85.2,False,False,0.73
QE_006619,WI_011045,CONTR_00029,REV_0001,82.7,False,False,0.86
QE_006620,WI_001497,CONTR_00050,REV_0029,83.0,False,True,0.77
QE_006621,WI_004306,CONTR_00122,REV_0018,97.3,True,False,0.92
QE_006622,WI_013737,CONTR_00163,REV_0015,79.0,False,False,0.78
QE_006623,WI_002910,CONTR_00083,REV_0019,88.0,True,False,0.83
QE_006624,WI_013342,CONTR_00334,REV_0001,83.3,True,False,0.81
QE_006625,WI_006166,CONTR_00113,REV_0009,91.0,True,True,0.85
QE_006626,WI_013289,CONTR_00431,REV_0018,90.5,True,False,0.85
QE_006627,WI_006299,CONTR_00333,REV_0007,88.3,True,False,0.89
QE_006628,WI_006300,CONTR_00299,REV_0024,86.7,True,False,0.87
QE_006629,WI_008040,CONTR_00295,REV_0015,72.2,False,False,0.78
QE_006630,WI_008979,CONTR_00028,REV_0010,81.8,False,False,0.73
QE_006631,WI_009700,CONTR_00349,REV_0022,87.2,True,False,0.72
QE_006632,WI_002532,CONTR_00417,REV_0012,70.2,False,False,0.79
QE_006633,WI_005279,CONTR_00409,REV_0001,83.3,True,False,0.93
QE_006634,WI_003235,CONTR_00192,REV_0021,92.6,True,False,0.84
QE_006635,WI_006226,CONTR_00410,REV_0005,96.3,True,False,0.85
QE_006636,WI_009588,CONTR_00244,REV_0021,80.9,True,False,0.88
QE_006637,WI_012129,CONTR_00026,REV_0025,89.8,True,False,0.99
QE_006638,WI_008981,CONTR_00296,REV_0014,91.3,True,False,0.84
QE_006639,WI_002170,CONTR_00356,REV_0004,85.2,True,False,0.94
QE_006640,WI_006579,CONTR_00177,REV_0006,84.5,True,True,0.89
QE_006641,WI_004188,CONTR_00139,REV_0010,89.7,True,False,0.97
QE_006642,WI_005003,CONTR_00156,REV_0009,90.0,True,False,0.96
QE_006643,WI_009474,CONTR_00119,REV_0028,88.4,True,False,0.78
QE_006644,WI_009792,CONTR_00141,REV_0008,90.8,True,False,0.98
QE_006645,WI_013952,CONTR_00191,REV_0006,72.8,False,False,0.99
QE_006646,WI_008190,CONTR_00014,REV_0015,97.2,True,False,0.84
QE_006647,WI_008526,CONTR_00185,REV_0016,83.6,True,False,0.91
QE_006648,WI_010523,CONTR_00167,REV_0022,81.4,True,False,0.85
QE_006649,WI_005293,CONTR_00108,REV_0027,98.9,True,False,0.96
QE_006650,WI_002509,CONTR_00249,REV_0030,83.6,True,False,0.75
QE_006651,WI_007947,CONTR_00186,REV_0012,79.7,False,False,0.9
QE_006652,WI_007414,CONTR_00090,REV_0009,99.0,True,False,0.86
QE_006653,WI_004933,CONTR_00028,REV_0016,80.3,False,False,0.98
QE_006654,WI_005663,CONTR_00142,REV_0021,90.6,True,False,0.78
QE_006655,WI_005984,CONTR_00356,REV_0028,86.4,True,False,0.79
QE_006656,WI_001098,CONTR_00422,REV_0002,92.0,True,False,0.92
QE_006657,WI_004550,CONTR_00186,REV_0021,94.5,True,False,0.85
QE_006658,WI_005805,CONTR_00245,REV_0029,85.2,True,False,0.84
QE_006659,WI_009889,CONTR_00036,REV_0027,94.0,True,False,0.99
QE_006660,WI_013743,CONTR_00382,REV_0030,82.0,False,False,0.92
QE_006661,WI_001957,CONTR_00053,REV_0003,97.6,True,False,0.82
QE_006662,WI_003503,CONTR_00207,REV_0022,92.0,True,False,0.75
QE_006663,WI_012140,CONTR_00020,REV_0010,81.7,False,False,0.85
QE_006664,WI_000541,CONTR_00158,REV_0003,94.5,True,False,0.71
QE_006665,WI_010218,CONTR_00020,REV_0016,80.5,False,False,0.9
QE_006666,WI_010896,CONTR_00437,REV_0013,85.6,False,False,0.91
QE_006667,WI_007441,CONTR_00106,REV_0012,84.0,False,False,0.8
QE_006668,WI_003148,CONTR_00381,REV_0016,86.2,True,False,0.87
QE_006669,WI_002237,CONTR_00051,REV_0029,95.5,True,False,0.8
QE_006670,WI_004451,CONTR_00132,REV_0023,92.4,True,False,0.87
QE_006671,WI_012104,CONTR_00196,REV_0003,87.7,False,False,0.97
QE_006672,WI_003189,CONTR_00041,REV_0012,90.4,True,False,0.92
QE_006673,WI_000403,CONTR_00296,REV_0019,84.2,False,False,0.85
QE_006674,WI_000933,CONTR_00429,REV_0010,95.2,True,False,0.94
QE_006675,WI_009165,CONTR_00053,REV_0024,97.3,True,False,0.97
QE_006676,WI_007920,CONTR_00068,REV_0016,93.7,True,False,0.92
QE_006677,WI_009310,CONTR_00168,REV_0013,79.9,False,False,0.97
QE_006678,WI_013712,CONTR_00132,REV_0009,96.2,True,False,0.91
QE_006679,WI_002926,CONTR_00193,REV_0006,91.8,True,False,0.89
QE_006680,WI_003857,CONTR_00175,REV_0020,81.8,False,True,0.76
QE_006681,WI_009665,CONTR_00099,REV_0006,89.5,True,False,0.88
QE_006682,WI_006708,CONTR_00042,REV_0016,90.2,True,False,0.99
QE_006683,WI_001693,CONTR_00080,REV_0002,85.1,True,False,0.85
QE_006684,WI_011511,CONTR_00227,REV_0005,82.9,False,False,0.86
QE_006685,WI_012419,CONTR_00155,REV_0002,86.9,True,False,0.81
QE_006686,WI_000355,CONTR_00073,REV_0012,94.8,True,False,0.82
QE_006687,WI_002228,CONTR_00047,REV_0026,90.2,True,False,0.96
QE_006688,WI_005611,CONTR_00262,REV_0026,83.6,False,False,0.87
QE_006689,WI_008488,CONTR_00016,REV_0014,95.1,True,False,0.84
QE_006690,WI_000894,CONTR_00109,REV_0010,91.8,True,False,0.75
QE_006691,WI_002785,CONTR_00288,REV_0028,79.8,False,False,0.81
QE_006692,WI_013141,CONTR_00070,REV_0002,88.3,True,False,0.78
QE_006693,WI_013447,CONTR_00105,REV_0027,83.4,True,False,0.95
QE_006694,WI_007015,CONTR_00188,REV_0026,84.4,True,False,0.91
QE_006695,WI_006908,CONTR_00099,REV_0004,91.4,True,False,0.99
QE_006696,WI_012895,CONTR_00255,REV_0010,92.8,True,False,0.78
QE_006697,WI_011944,CONTR_00292,REV_0006,77.0,False,False,0.98
QE_006698,WI_005813,CONTR_00181,REV_0002,91.5,True,False,0.88
QE_006699,WI_001184,CONTR_00277,REV_0026,87.7,True,False,0.99
QE_006700,WI_002449,CONTR_00268,REV_0011,91.1,True,False,0.95
QE_006701,WI_010962,CONTR_00071,REV_0018,88.7,True,False,0.99
QE_006702,WI_012802,CONTR_00177,REV_0013,84.7,True,False,0.72
QE_006703,WI_003869,CONTR_00185,REV_0008,87.7,False,False,0.91
QE_006704,WI_002984,CONTR_00027,REV_0019,87.0,True,False,0.8
QE_006705,WI_010494,CONTR_00247,REV_0017,89.4,True,False,0.86
QE_006706,WI_010382,CONTR_00057,REV_0030,86.9,True,False,0.73
QE_006707,WI_001275,CONTR_00266,REV_0006,93.5,True,False,0.78
QE_006708,WI_003591,CONTR_00130,REV_0025,85.8,False,False,0.8
QE_006709,WI_012160,CONTR_00147,REV_0020,85.9,True,False,0.86
QE_006710,WI_011708,CONTR_00042,REV_0009,91.9,True,False,0.89
QE_006711,WI_001588,CONTR_00244,REV_0007,91.5,True,False,0.87
QE_006712,WI_006745,CONTR_00127,REV_0021,88.7,True,False,0.8
QE_006713,WI_004666,CONTR_00121,REV_0006,97.9,True,False,0.99
QE_006714,WI_009407,CONTR_00275,REV_0019,85.2,True,True,0.77
QE_006715,WI_004249,CONTR_00162,REV_0028,86.1,True,False,0.75
QE_006716,WI_003233,CONTR_00205,REV_0022,72.6,False,False,0.8
QE_006717,WI_011334,CONTR_00381,REV_0026,84.4,True,False,0.96
QE_006718,WI_004307,CONTR_00331,REV_0016,93.1,True,False,0.81
QE_006719,WI_006045,CONTR_00154,REV_0008,88.1,True,False,0.95
QE_006720,WI_008774,CONTR_00415,REV_0017,94.7,True,False,0.92
QE_006721,WI_011427,CONTR_00199,REV_0003,84.7,True,True,0.94
QE_006722,WI_001890,CONTR_00382,REV_0020,83.7,True,False,0.73
QE_006723,WI_010339,CONTR_00270,REV_0004,97.1,True,False,0.91
QE_006724,WI_007988,CONTR_00144,REV_0026,80.5,False,False,0.88
QE_006725,WI_008058,CONTR_00441,REV_0016,73.8,False,False,0.92
QE_006726,WI_004468,CONTR_00041,REV_0003,85.8,True,False,0.73
QE_006727,WI_013341,CONTR_00174,REV_0002,89.4,False,False,0.78
QE_006728,WI_003303,CONTR_00025,REV_0010,87.6,True,True,0.8
QE_006729,WI_008821,CONTR_00208,REV_0021,78.5,False,False,0.9
QE_006730,WI_012626,CONTR_00320,REV_0017,91.4,True,False,0.99
QE_006731,WI_001351,CONTR_00223,REV_0006,85.0,True,False,0.85
QE_006732,WI_001663,CONTR_00167,REV_0019,93.1,True,False,0.91
QE_006733,WI_002546,CONTR_00300,REV_0004,80.5,False,True,0.84
QE_006734,WI_013586,CONTR_00033,REV_0029,94.5,True,False,0.84
QE_006735,WI_001590,CONTR_00272,REV_0022,87.2,True,False,0.92
QE_006736,WI_011769,CONTR_00087,REV_0001,94.6,True,False,0.84
QE_006737,WI_008682,CONTR_00143,REV_0025,91.3,True,False,0.92
QE_006738,WI_011550,CONTR_00424,REV_0004,83.8,True,False,0.75
QE_006739,WI_009621,CONTR_00049,REV_0018,85.7,False,False,0.76
QE_006740,WI_011953,CONTR_00116,REV_0002,92.4,True,False,0.85
QE_006741,WI_004769,CONTR_00181,REV_0005,86.9,False,False,0.93
QE_006742,WI_009509,CONTR_00036,REV_0027,97.1,True,False,0.95
QE_006743,WI_000922,CONTR_00081,REV_0002,88.5,True,False,0.98
QE_006744,WI_013885,CONTR_00173,REV_0017,86.6,False,False,0.9
QE_006745,WI_007119,CONTR_00317,REV_0018,91.0,True,False,0.85
QE_006746,WI_009633,CONTR_00137,REV_0003,91.9,True,False,0.84
QE_006747,WI_011819,CONTR_00077,REV_0006,91.9,True,False,0.99
QE_006748,WI_004289,CONTR_00432,REV_0030,94.8,True,False,0.87
QE_006749,WI_013813,CONTR_00101,REV_0030,89.8,True,False,0.83
QE_006750,WI_003926,CONTR_00039,REV_0013,99.0,True,False,0.91
QE_006751,WI_012990,CONTR_00062,REV_0019,92.1,False,False,0.78
QE_006752,WI_006009,CONTR_00043,REV_0019,90.2,True,False,0.76
QE_006753,WI_003400,CONTR_00373,REV_0003,90.8,True,False,0.83
QE_006754,WI_009339,CONTR_00014,REV_0030,89.3,True,False,0.87
QE_006755,WI_012112,CONTR_00429,REV_0029,91.6,True,False,0.86
QE_006756,WI_005016,CONTR_00151,REV_0017,90.5,True,False,0.73
QE_006757,WI_005176,CONTR_00271,REV_0006,86.4,True,False,0.78
QE_006758,WI_001880,CONTR_00104,REV_0021,75.4,False,False,0.81
QE_006759,WI_012945,CONTR_00279,REV_0014,78.7,False,False,0.78
QE_006760,WI_004713,CONTR_00170,REV_0025,81.9,True,False,0.98
QE_006761,WI_000374,CONTR_00225,REV_0013,77.0,False,False,0.66
QE_006762,WI_010427,CONTR_00033,REV_0024,94.2,True,False,0.87
QE_006763,WI_004503,CONTR_00004,REV_0010,95.4,True,False,0.91
QE_006764,WI_007331,CONTR_00168,REV_0009,96.4,True,False,0.98
QE_006765,WI_000995,CONTR_00007,REV_0009,95.4,True,False,0.89
QE_006766,WI_012540,CONTR_00378,REV_0029,90.7,True,False,0.79
QE_006767,WI_008800,CONTR_00268,REV_0006,83.6,True,False,0.89
QE_006768,WI_000645,CONTR_00277,REV_0027,82.0,False,False,0.79
QE_006769,WI_003703,CONTR_00184,REV_0027,90.8,False,False,0.84
QE_006770,WI_002945,CONTR_00039,REV_0025,84.1,False,False,0.89
QE_006771,WI_006077,CONTR_00064,REV_0001,91.3,True,False,0.78
QE_006772,WI_003951,CONTR_00323,REV_0020,85.8,False,False,0.81
QE_006773,WI_000039,CONTR_00186,REV_0008,88.9,True,False,0.99
QE_006774,WI_000032,CONTR_00200,REV_0027,80.0,True,False,0.79
QE_006775,WI_002638,CONTR_00149,REV_0007,87.6,True,False,0.87
QE_006776,WI_008016,CONTR_00142,REV_0029,81.4,False,False,0.88
QE_006777,WI_008087,CONTR_00386,REV_0009,84.7,True,False,0.83
QE_006778,WI_006066,CONTR_00013,REV_0001,80.5,True,False,0.75
QE_006779,WI_008223,CONTR_00130,REV_0026,85.7,False,False,0.85
QE_006780,WI_002388,CONTR_00415,REV_0025,80.3,False,False,0.74
QE_006781,WI_013140,CONTR_00386,REV_0007,81.3,False,False,0.98
QE_006782,WI_008371,CONTR_00262,REV_0005,80.6,False,True,0.95
QE_006783,WI_000980,CONTR_00406,REV_0017,93.9,True,False,0.76
QE_006784,WI_004266,CONTR_00142,REV_0018,93.6,True,False,0.85
QE_006785,WI_003660,CONTR_00268,REV_0003,90.5,True,False,0.86
QE_006786,WI_013169,CONTR_00070,REV_0027,94.5,True,False,0.72
QE_006787,WI_003868,CONTR_00198,REV_0009,82.8,True,True,0.87
QE_006788,WI_010665,CONTR_00253,REV_0026,99.0,True,False,0.82
QE_006789,WI_011692,CONTR_00245,REV_0012,81.9,True,False,0.88
QE_006790,WI_006240,CONTR_00153,REV_0010,93.9,True,False,0.92
QE_006791,WI_009680,CONTR_00164,REV_0025,94.5,True,False,0.86
QE_006792,WI_003060,CONTR_00365,REV_0004,89.1,True,False,0.79
QE_006793,WI_007217,CONTR_00043,REV_0014,89.7,True,False,0.9
QE_006794,WI_004110,CONTR_00139,REV_0019,90.1,True,False,0.93
QE_006795,WI_008430,CONTR_00422,REV_0002,88.8,True,True,0.81
QE_006796,WI_013274,CONTR_00305,REV_0007,79.6,False,False,0.83
QE_006797,WI_010680,CONTR_00185,REV_0026,84.3,False,False,0.9
QE_006798,WI_004996,CONTR_00361,REV_0019,87.5,False,False,0.83
QE_006799,WI_001813,CONTR_00100,REV_0029,89.4,True,False,0.85
QE_006800,WI_004717,CONTR_00172,REV_0029,91.7,True,False,0.89
QE_006801,WI_009009,CONTR_00193,REV_0021,89.1,True,False,0.99
QE_006802,WI_000247,CONTR_00420,REV_0030,99.0,True,False,0.83
QE_006803,WI_012083,CONTR_00086,REV_0015,96.9,True,False,0.76
QE_006804,WI_007799,CONTR_00012,REV_0001,85.2,False,False,0.96
QE_006805,WI_013888,CONTR_00183,REV_0016,88.8,True,False,0.82
QE_006806,WI_006582,CONTR_00169,REV_0011,98.2,True,False,0.89
QE_006807,WI_004677,CONTR_00119,REV_0030,89.8,True,False,0.89
QE_006808,WI_006469,CONTR_00183,REV_0006,97.0,True,False,0.9
QE_006809,WI_001746,CONTR_00134,REV_0009,89.1,True,False,0.92
QE_006810,WI_012171,CONTR_00127,REV_0013,99.0,True,False,0.89
QE_006811,WI_003586,CONTR_00091,REV_0028,91.8,True,False,0.82
QE_006812,WI_008266,CONTR_00170,REV_0006,88.3,True,False,0.8
QE_006813,WI_008294,CONTR_00431,REV_0020,93.0,True,False,0.83
QE_006814,WI_008554,CONTR_00405,REV_0017,85.0,True,False,0.81
QE_006815,WI_002399,CONTR_00302,REV_0016,90.1,True,False,0.87
QE_006816,WI_008962,CONTR_00074,REV_0013,84.2,True,False,0.69
QE_006817,WI_010482,CONTR_00082,REV_0022,85.5,True,False,0.71
QE_006818,WI_008809,CONTR_00029,REV_0013,88.0,True,False,0.95
QE_006819,WI_006788,CONTR_00083,REV_0029,89.3,True,False,0.85
QE_006820,WI_006718,CONTR_00028,REV_0003,88.3,True,False,0.73
QE_006821,WI_012215,CONTR_00434,REV_0022,78.0,False,False,0.67
QE_006822,WI_012324,CONTR_00269,REV_0008,78.5,False,False,0.84
QE_006823,WI_010598,CONTR_00117,REV_0006,86.2,True,False,0.8
QE_006824,WI_010467,CONTR_00404,REV_0022,85.8,True,False,0.78
QE_006825,WI_005313,CONTR_00055,REV_0013,85.1,True,False,0.83
QE_006826,WI_008594,CONTR_00319,REV_0029,81.1,False,False,0.93
QE_006827,WI_013550,CONTR_00188,REV_0024,91.6,True,False,0.79
QE_006828,WI_007175,CONTR_00166,REV_0029,80.9,False,False,0.97
QE_006829,WI_007161,CONTR_00012,REV_0005,95.4,True,False,0.83
QE_006830,WI_001328,CONTR_00273,REV_0018,84.5,False,False,0.83
QE_006831,WI_011853,CONTR_00145,REV_0028,81.1,True,False,0.95
QE_006832,WI_000461,CONTR_00003,REV_0029,96.0,True,False,0.82
QE_006833,WI_012254,CONTR_00195,REV_0011,92.5,True,False,0.68
QE_006834,WI_001872,CONTR_00154,REV_0023,96.5,True,False,0.85
QE_006835,WI_001269,CONTR_00271,REV_0016,88.5,True,False,0.99
QE_006836,WI_002538,CONTR_00052,REV_0006,92.3,True,False,0.97
QE_006837,WI_000300,CONTR_00153,REV_0004,89.7,True,True,0.82
QE_006838,WI_000190,CONTR_00323,REV_0017,85.8,False,False,0.88
QE_006839,WI_004351,CONTR_00144,REV_0008,85.1,False,False,0.87
QE_006840,WI_006171,CONTR_00186,REV_0004,87.0,True,False,0.89
QE_006841,WI_012226,CONTR_00078,REV_0024,90.8,True,False,0.84
QE_006842,WI_005365,CONTR_00093,REV_0009,86.6,True,False,0.86
QE_006843,WI_008709,CONTR_00430,REV_0020,86.6,False,False,0.77
QE_006844,WI_003510,CONTR_00415,REV_0023,89.5,True,False,0.83
QE_006845,WI_001892,CONTR_00321,REV_0019,96.8,True,False,0.88
QE_006846,WI_011215,CONTR_00392,REV_0013,81.3,False,True,0.97
QE_006847,WI_011723,CONTR_00181,REV_0006,70.9,False,False,0.81
QE_006848,WI_001717,CONTR_00023,REV_0002,94.6,True,False,0.97
QE_006849,WI_001955,CONTR_00096,REV_0017,90.3,True,False,0.85
QE_006850,WI_000927,CONTR_00413,REV_0003,80.9,False,False,0.86
QE_006851,WI_013104,CONTR_00382,REV_0003,83.0,True,False,0.7
QE_006852,WI_009722,CONTR_00138,REV_0009,92.4,True,False,0.93
QE_006853,WI_000996,CONTR_00019,REV_0012,97.4,True,False,0.82
QE_006854,WI_003848,CONTR_00400,REV_0014,90.4,False,False,0.9
QE_006855,WI_013560,CONTR_00110,REV_0027,99.0,True,False,0.83
QE_006856,WI_010673,CONTR_00007,REV_0016,91.3,True,False,0.85
QE_006857,WI_001699,CONTR_00147,REV_0005,81.3,False,False,0.96
QE_006858,WI_011702,CONTR_00184,REV_0018,87.3,True,False,0.86
QE_006859,WI_002283,CONTR_00311,REV_0027,79.9,True,False,0.84
QE_006860,WI_010711,CONTR_00132,REV_0022,95.1,True,False,0.82
QE_006861,WI_010504,CONTR_00209,REV_0009,69.6,False,False,0.73
QE_006862,WI_008056,CONTR_00415,REV_0020,92.4,True,False,0.88
QE_006863,WI_004387,CONTR_00264,REV_0005,93.9,True,False,0.95
QE_006864,WI_011618,CONTR_00391,REV_0006,90.6,True,False,0.99
QE_006865,WI_009437,CONTR_00090,REV_0011,91.9,True,False,0.87
QE_006866,WI_012773,CONTR_00098,REV_0020,89.6,True,False,0.8
QE_006867,WI_010298,CONTR_00104,REV_0022,89.5,False,False,0.8
QE_006868,WI_011493,CONTR_00142,REV_0010,99.0,True,False,0.94
QE_006869,WI_005160,CONTR_00204,REV_0018,82.6,False,False,0.73
QE_006870,WI_007188,CONTR_00176,REV_0015,85.6,True,False,0.86
QE_006871,WI_004206,CONTR_00021,REV_0013,96.5,True,False,0.83
QE_006872,WI_005741,CONTR_00410,REV_0003,91.3,True,False,0.97
QE_006873,WI_002917,CONTR_00415,REV_0001,94.7,True,False,0.9
QE_006874,WI_007986,CONTR_00186,REV_0002,75.7,False,True,0.68
QE_006875,WI_010808,CONTR_00055,REV_0010,95.6,True,False,0.77
QE_006876,WI_009084,CONTR_00038,REV_0012,93.5,True,False,0.85
QE_006877,WI_000282,CONTR_00062,REV_0020,93.8,True,False,0.89
QE_006878,WI_011392,CONTR_00156,REV_0027,78.5,False,False,0.99
QE_006879,WI_013017,CONTR_00118,REV_0030,94.0,True,False,0.8
QE_006880,WI_004798,CONTR_00032,REV_0003,87.4,True,False,0.85
QE_006881,WI_009896,CONTR_00082,REV_0016,99.0,True,False,0.87
QE_006882,WI_012765,CONTR_00049,REV_0012,92.9,True,False,0.83
QE_006883,WI_006514,CONTR_00178,REV_0028,83.0,False,False,0.82
QE_006884,WI_007003,CONTR_00267,REV_0019,84.1,False,True,0.92
QE_006885,WI_010863,CONTR_00359,REV_0011,95.0,True,False,0.99
QE_006886,WI_002371,CONTR_00010,REV_0016,87.0,True,False,0.71
QE_006887,WI_010252,CONTR_00162,REV_0025,81.3,False,False,0.79
QE_006888,WI_012451,CONTR_00261,REV_0025,89.0,True,False,0.85
QE_006889,WI_007358,CONTR_00032,REV_0028,77.2,False,False,0.9
QE_006890,WI_004089,CONTR_00085,REV_0025,96.5,True,False,0.99
QE_006891,WI_004469,CONTR_00167,REV_0030,86.6,True,False,0.87
QE_006892,WI_010270,CONTR_00266,REV_0005,90.4,True,True,0.9
QE_006893,WI_011629,CONTR_00373,REV_0023,90.4,False,False,0.86
QE_006894,WI_003987,CONTR_00157,REV_0025,91.8,True,False,0.73
QE_006895,WI_006215,CONTR_00148,REV_0022,88.0,True,False,0.87
QE_006896,WI_008003,CONTR_00258,REV_0009,81.2,False,False,0.76
QE_006897,WI_007048,CONTR_00354,REV_0017,85.1,True,False,0.78
QE_006898,WI_003417,CONTR_00186,REV_0028,88.2,True,False,0.81
QE_006899,WI_000612,CONTR_00143,REV_0011,93.4,True,False,0.69
QE_006900,WI_008279,CONTR_00141,REV_0007,86.0,True,False,0.99
QE_006901,WI_007827,CONTR_00145,REV_0005,93.6,True,False,0.8
QE_006902,WI_001573,CONTR_00167,REV_0021,94.7,True,False,0.84
QE_006903,WI_000556,CONTR_00103,REV_0018,96.5,True,False,0.81
QE_006904,WI_005814,CONTR_00086,REV_0014,93.5,True,False,0.9
QE_006905,WI_004936,CONTR_00054,REV_0004,90.2,True,False,0.94
QE_006906,WI_002047,CONTR_00088,REV_0027,85.0,True,False,0.99
QE_006907,WI_006230,CONTR_00277,REV_0025,91.6,True,False,0.88
QE_006908,WI_007995,CONTR_00029,REV_0017,87.1,True,False,0.75
QE_006909,WI_006521,CONTR_00164,REV_0002,92.3,True,False,0.78
QE_006910,WI_009798,CONTR_00082,REV_0006,93.3,True,False,0.73
QE_006911,WI_000828,CONTR_00335,REV_0020,90.1,True,False,0.89
QE_006912,WI_009113,CONTR_00115,REV_0002,90.6,True,False,0.83
QE_006913,WI_002576,CONTR_00234,REV_0015,78.4,False,False,0.84
